ID,number,author1,year,jourl,study,country,continent,longitude,latitude,climate.zone,MAT (℃),MAP (mm),BD (g/cm3),soil.texture,sand (%),silt(%),clay (%),soil.fertility,SOC (g/kg),TN,PH,pH,cover.crop.type,maincrop.type,cropland.type,tillage,fertilization .type,N.fertilization,fertilization.N,residue.management,soil layer,soil.particle.diameter,cc.duration,experimental.duration (yr),sampling.month,Yield.ck,Yield.csd,Yield.cn,Yield.t,Yield.tsd,Yield.tn,PH.ck,PH.csd,PH.cn,PH.t,PH.tsd,PH.tn,Soil moisture.ck,Soil moisture.csd,Soil moisture.cn,Soil moisture.t,Soil moisture.tsd,Soil moisture.tn,SOM.ck,SOM.csd,SOM.cn,SOM.t,SOM.tsd,SOM.tn,nitrate-N.ck,nitrate-N.csd,nitrate-N.cn,nitrate-N.t,nitrate-N.tsd,nitrate-N.tn,Ammonium-N.ck,Ammonium-N.csd,Ammonium-N.cn,Ammonium-N.t,Ammonium-N.tsd,Ammonium-N.tn,TN.ck,TN.csd,TN.cn,TN.t,TN.tsd,TN.tn,nifH.ck,nifH.csd,nifH.cn,nifH.t,nifH.tsd,nifH.tn,nirS.ck,nirS.csd,nirS.cn,nirS.t,nirS.tsd,nirS.tn,nirK.ck,nirK.csd,nirK.cn,nirK.t,nirK.tsd,nirK.tn,nosZ.ck,nosZ.csd,nosZ.cn,nosZ.t,nosZ.tsd,nosZ.tn,AOA.ck,AOA.csd,AOA.cn,AOA.t,AOA.tsd,AOA.tn,AOB.ck,AOB.csd,AOB.cn,AOB.t,AOB.tsd,AOB.tn,16S.ck,16S.csd,16S.cn,16S.t,16S.tsd,16S.tn,ID,study,rrYield,varYield,rrPH,varPH,rrSoil.moisture,varSoil.moisture,rrSOM,varSOM,rrAmmonium.N,varAmmonium.N,rrnitrate.N,varnitrate.N,rrTN,varTN,rrnifH,varnifH,rrnirK,varnirK,rrnirS,varnirS,rrnarG,varnarG,rrnosZ,varnosZ,rrAOA,varAOA,rrAOB,varAOB
206,14,Vivia Loaiza Puerta,2019,Vivia Loaiza Puerta,16,Switzerland,Europe,8.53,47.44,Cold,9.4,1054,1.27,Loam,43,34,23,Low,9.827185,0.928865,Alkaline,8.3,Mixture,wheat,Upland,Conservation,Inorganic,High,320,Incorporated,10,tMi,<5yr,4,8,,,,,,,,,,,,,,,,,,,23.9636,0.862,3,27.4116,16.378,3,,,,,,,,,,,,,1.4,0.1,3,2,1.4,3,,,,,,,218.7761624,6.16595E-06,3,371.5352291,2.0893E-06,3,35.48133892,4.89779E-06,3,380.1893963,4.67735E-06,3,0.45708819,7.24436E-06,3,6.165950019,1.7378E-06,3,117.4897555,1.1749E-06,3,79.43282347,3.16228E-06,3,616.5950019,1.8197E-06,3,562.3413252,2.88403E-06,3,5248074.602,2.5704E-06,3,5248074.602,3.63078E-06,3,206,1,,,,,,,0.134430269,0.11942713,,,,,0.356674944,0.165034014,,,2.371662646,6.40E-15,0.529594571,2.75E-16,,,2.601921154,8.38E-11,-0.391439466,5.62E-16,-0.092103404,1.17E-17
207,14,Vivia Loaiza Puerta,2019,Vivia Loaiza Puerta,16,Switzerland,Europe,8.53,47.44,Cold,9.4,1054,1.27,Loam,43,34,23,Low,9.827185,0.928865,Alkaline,8.3,Mixture,wheat,Upland,Conventional,Organic,High,340,Incorporated,10,tMi,<5yr,4,8,,,,,,,,,,,,,,,,,,,21.7224,9.1372,3,21.0328,10.8612,3,,,,,,,,,,,,,1.3,0.5,3,1.2,0.3,3,,,,,,,398.1071706,1.28825E-06,3,512.861384,4.2658E-06,3,89.12509381,8.31764E-06,3,138.0384265,5.37032E-06,3,9.120108394,2.29087E-06,3,0.912010839,2.0893E-05,3,275.4228703,2.39883E-06,3,79.43282347,1.20226E-06,3,741.3102413,1.23027E-06,3,562.3413252,1.44544E-06,3,2570395.783,1.41254E-06,3,9120108.394,4.46684E-06,3,207,1,,,,,,,-0.032260862,0.147865308,,,,,-0.080042708,0.070142998,,,0.437491168,3.41E-15,0.25328436,2.66E-17,,,-2.302585093,1.75E-10,-1.24339595,1.02E-16,-0.276310211,3.12E-18
208,14,Vivia Loaiza Puerta,2019,Vivia Loaiza Puerta,16,Switzerland,Europe,8.53,47.44,Cold,9.4,1054,1.27,Loam,43,34,23,Low,9.827185,0.928865,Alkaline,8.3,Mixture,wheat,Upland,Conservation,Organic,High,340,Incorporated,10,tMi,<5yr,4,8,,,,,,,,,,,,,,,,,,,26.8944,10.5164,3,31.032,1.8964,3,,,,,,,,,,,,,1.4,0.4,3,1.7,0.2,3,,,,,,,645.654229,2.13796E-06,3,933.2543008,2.51189E-06,3,562.3413252,6.16595E-06,3,512.861384,6.16595E-06,3,7.943282347,5.62341E-06,3,18.62087137,2.13796E-06,3,66.0693448,1.7378E-06,3,154.8816619,2.0893E-06,3,588.8436554,1.23027E-06,3,851.1380382,1.69824E-06,3,1905460.718,3.89045E-06,3,7413102.413,3.16228E-06,3,208,1,,,,,,,0.143100844,0.052211873,,,,,0.194156014,0.031824495,,,-0.092103404,8.83E-17,0.368413615,6.07E-18,,,0.851956485,1.71E-13,0.851956484,2.91E-16,0.368413615,2.78E-18
209,15,Chenhuiqiao,2023,Jourl of Plant Nutrition and Fertilizers,17,Chi,Asia,116.17,28.35,Temperate,13.9,1631.56,1.34,Clay loam,26.56552,41.43448,32,High,16.3,1.49,Neutral,6.9,Legume,rice,Upland,Conventional,Inorganic,High,318,Incorporated,10,,>5yr,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5359684,0.0094861,3,0.4577075,0.0355731,3,0.0446429,0.0021825,3,0.0301587,0.0009921,3,,,,,,,,,,,,,0.0686166,0.0012648,3,0.0303557,0.0056917,3,,,,,,,209,1,,,,,,,,,,,,,,,,,-0.392221841,0.001157392,-0.15784487,0.002117893,,,,,,,-0.815550179,0.011832032
210,15,Chenhuiqiao,2023,Jourl of Plant Nutrition and Fertilizers,17,Chi,Asia,116.17,28.35,Temperate,13.9,1631.56,1.34,Clay loam,26.56552,41.43448,32,High,16.3,1.49,Neutral,6.9,Legume,rice,Upland,Conservation,Inorganic,High,228,Incorporated,10,,>5yr,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5359684,0.0094861,3,0.2134387,0.0664032,3,0.0446429,0.0021825,3,0.0138889,0.0059524,3,,,,,,,,,,,,,0.0686166,0.0012648,3,0.0196047,0.003950256,3,,,,,,,210,1,,,,,,,,,,,,,,,,,-1.16760532,0.062021461,-0.920725532,0.03236784,,,,,,,-1.252765155,0.013646716
211,15,Chenhuiqiao,2023,Jourl of Plant Nutrition and Fertilizers,17,Chi,Asia,116.17,28.35,Temperate,15.7,1631.56,1.34,Clay loam,26.56552,41.43448,32,High,16.3,1.49,Neutral,6.9,Legume,rice,Upland,Conventional,Organic,High,252.7,Incorporated,10,,>5yr,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5359684,0.0094861,3,0.1162055,0.0023716,3,0.0446429,0.0021825,3,0.0077381,0.00019841,3,,,,,,,,,,,,,0.0686166,0.0012648,3,0.00379447,0.0003162,3,,,,,,,211,1,,,,,,,,,,,,,,,,,-1.752539101,0.001015825,-1.528715029,0.000243256,,,,,,,-2.894989744,0.002427986
212,16,Gaoruonan,2021,南京农业大学,18,Chi,Asia,118.47,31.62,Temperate,15.7,1072.9,1.25,Silt loam,22.48763,53.51237,24,Medium,13.95022,2.08,Acid,6.01,Legume,rice,Paddy,Conventional,Inorganic,Low,0,Incorporated,10,,<5yr,3,10,,,,,,,,,,,,,,,,,,,16.6485,1.4738,3,18.7227,2.0742,3,2.31831,0.07928,3,2.41783,0.01518,3,6.04176,0.11137,3,6.76566,0.58469,3,1.20301,0.16175,3,1.20359,0.02074,3,1510,161,3,1965,163,3,338,38.5,3,468,63.5,3,28.8,2.55,3,30.8,3.22,3,9.46,0.28,3,11.2,0.82,3,161,22.8,3,148,11.8,3,12.1,1.67,3,10.6,2.35,3,,,,,,,212,1,,,,,,,0.117416569,0.006703323,0.113164458,0.002602749,0.042031972,0.000402958,0.000482008,0.006124974,0.263382594,0.006083113,0.067139303,0.00625646,0.3254224,0.010461502,,,0.168841395,0.002078797,-0.084192091,0.008803871,-0.132351451,0.022732872
213,16,Gaoruonan,2021,南京农业大学,18,Chi,Asia,118.47,31.62,Temperate,15.7,1072.9,1.25,Silt loam,22.48763,53.51237,24,Medium,13.95022,2.08,Acid,6.01,Legume,rice,Paddy,Conventional,Inorganic,Low,0,Incorporated,30,,<5yr,3,10,,,,,,,,,,,,,,,,,,,11.4083,0.4367,3,11.5175,2.3471,3,2.27783,0.05229,3,2.32506,0.02699,3,4.95592,0.50116,3,5.40139,0.30627,3,1.03027,0.05807,3,0.993523,0.149307,3,395,67,3,737,180,3,103,9.63,3,212,73.3,3,17.3,0.53,3,18.1,4.2,3,5.29,0.28,3,6.4,1.26,3,116,19.1,3,112,9.76,3,2.95,0.38,3,7.1,1.35,3,,,,,,,213,1,,,,,,,0.009526457,0.01433128,0.086073506,0.004480363,0.02052261,0.000220578,-0.036318971,0.008587025,0.623702127,0.029473658,0.045205437,0.018261022,0.721857286,0.042762556,,,0.190479744,0.013853786,-0.03509132,0.011568401,0.878289614,0.017582158
214,16,Gaoruonan,2021,南京农业大学,18,Chi,Asia,118.47,31.62,Temperate,15.7,1072.9,1.25,Silt loam,22.48763,53.51237,24,Medium,13.95022,2.08,Acid,6.01,Legume,rice,Paddy,Conventional,Inorganic,Low,0,Incorporated,50,,<5yr,3,10,,,,,,,,,,,,,,,,,,,6.11354,0.7096,3,7.86026,1.09171,3,2.18169,0.04723,3,2.20361,0.05904,3,4.37123,0.55684,3,4.09281,0.25058,3,0.70822,0.024885,3,0.704654,0.045622,3,221,62.8,3,258,7.3,3,49.7,14.3,3,48.9,25.5,3,8.24,1.4,3,11.1,1.65,3,2.92,0.8,3,4,0.4,3,81,29.1,3,131,27.2,3,1.14,1.24,3,1.11,0.21,3,,,,,,,214,1,,,,,,,0.251313701,0.010920892,-0.065812658,0.006658668,0.009997119,0.000395495,-0.005047878,0.0018088,0.154796883,0.027183045,0.297944764,0.016987807,-0.016227537,0.118239971,,,0.314710745,0.028353662,0.480748169,0.057392974,-0.026668247,0.406308607
215,16,Gaoruonan,2021,南京农业大学,18,Chi,Asia,118.47,31.62,Temperate,15.7,1072.9,1.25,Silt loam,22.48763,53.51237,24,Medium,13.95022,2.08,Acid,6.01,Legume,rice,Paddy,Conventional,Inorganic,High,210,Incorporated,10,,<5yr,3,10,,,,,,,,,,,,,,,,,,,19.5961,1.4738,3,22.1616,1.2008,3,2.46,0.04386,3,2.4988,0.04722,3,6.84919,0.50116,3,8.49188,0.25058,3,1.31934,0.14931,3,1.53559,0.04977,3,1935,328,3,1127,311,3,500,94.4,3,265,449,3,36.4,4.92,3,23,7.58,3,11.3,1.04,3,7.87,1.13,3,194,24.7,3,158,32.2,3,26.2,8.12,3,5.91,1.09,3,,,,,,,215,1,,,,,,,0.123030495,0.002864085,0.214980016,0.002074895,0.015649267,0.000224994,0.15178306,0.004619324,-0.540548091,0.034961283,-0.459074559,0.042294255,-0.634878272,0.968810732,,,-0.361744663,0.009695553,-0.205263126,0.019247895,-1.489113579,0.04335609
216,16,Gaoruonan,2021,南京农业大学,18,Chi,Asia,118.47,31.62,Temperate,15.7,1072.9,1.25,Silt loam,22.48763,53.51237,24,Medium,13.95022,2.08,Acid,6.01,Legume,rice,Paddy,Conventional,Inorganic,High,210,Incorporated,30,,<5yr,3,10,,,,,,,,,,,,,,,,,,,12.6092,2.7292,3,11.5721,1.0371,3,2.25422,0.06241,3,2.26771,0.02362,3,4.90023,0.25058,3,5.31787,0.80742,3,1.0512,0.12028,3,0.960537,0.116133,3,565,39,3,506,135,3,139,20.6,3,154,54.2,3,18.8,2.06,3,18.5,4.67,3,6.64,0.79,3,5.69,1.36,3,186,27.6,3,139,16.5,3,4.78,1.47,3,4.89,0.28,3,,,,,,,216,1,,,,,,,-0.085829678,0.018293457,0.081790704,0.008555908,0.005966497,0.000291665,-0.090195145,0.009236714,-0.110289062,0.025315354,-0.016086138,0.025242899,0.102478669,0.048610366,,,-0.154401715,0.023761276,-0.291272741,0.012036539,0.022751757,0.032618075
217,16,Gaoruonan,2021,南京农业大学,18,Chi,Asia,118.47,31.62,Temperate,15.7,1072.9,1.25,Silt loam,22.48763,53.51237,24,Medium,13.95022,2.08,Acid,6.01,Legume,rice,Paddy,Conventional,Inorganic,High,210,Incorporated,50,,<5yr,3,10,,,,,,,,,,,,,,,,,,,8.35153,1.4738,3,9.11572,2.40178,3,2.24578,0.05904,3,2.32506,0.04723,3,4.23202,0.05568,3,5.51276,0.7239,3,0.741594,0.037322,3,0.76706,0.099539,3,310,41.6,3,290,80.1,3,80.1,7.76,3,72.1,20.2,3,15,0.98,3,10.2,1.6,3,4.41,0.25,3,3.87,0.66,3,133,31.2,3,86.5,39,3,1.94,0.28,3,2.13,0.67,3,,,,,,,217,1,,,,,,,0.08755564,0.033520625,0.264385985,0.005805449,0.034692946,0.000367921,0.033763102,0.00645741,-0.066691374,0.031432719,-0.385662481,0.009624788,-0.10522181,0.029292918,,,-0.130620182,0.010766157,-0.430204714,0.08610397,0.093434007,0.039925111
218,16,Gaoruonan,2021,南京农业大学,18,Chi,Asia,118.47,31.62,Temperate,15.7,1072.9,1.25,Silt loam,22.48763,53.51237,24,Medium,13.95022,2.08,Acid,6.01,Legume,rice,Paddy,Conventional,Inorganic,High,270,Incorporated,10,,<5yr,3,10,,,,,,,,,,,,,,,,,,,21.6703,1.3646,3,21.179,0.3821,3,2.48193,0.02699,3,2.45325,0.10121,3,9.80046,0.25054,3,9.02088,0.41764,3,1.41078,0.09124,3,1.54407,0.02488,3,1635,175,3,1333,262,3,445,27.3,3,331,83.8,3,27.8,7.75,3,34.9,5.34,3,9.14,0.36,3,11.5,2.44,3,153,11.1,3,128,23.8,3,20.9,1.96,3,9.43,2.02,3,,,,,,,218,1,,,,,,,-0.022932535,0.001430279,-0.082887433,0.000932313,-0.011622807,0.000606757,0.090279044,0.001480764,-0.204210763,0.016695921,0.227450809,0.033709411,-0.295955907,0.022619927,,,0.22968665,0.015523043,-0.178407657,0.013278705,-0.795853062,0.01822686
219,16,Gaoruonan,2021,南京农业大学,18,Chi,Asia,118.47,31.62,Temperate,15.7,1072.9,1.25,Silt loam,22.48763,53.51237,24,Medium,13.95022,2.08,Acid,6.01,Legume,rice,Paddy,Conventional,Inorganic,High,270,Incorporated,30,,<5yr,3,10,,,,,,,,,,,,,,,,,,,11.7358,1.4738,3,12.8275,0.5459,3,2.35205,0.05229,3,2.32506,0.0506,3,5.37355,0.66821,3,7.26682,0.83527,3,0.902085,0.012442,3,0.886076,0.09954,3,45,56.2,3,373,65.3,3,130,19.3,3,91.3,23.5,3,17.8,4.37,3,9.66,1.91,3,7.09,0.93,3,3.68,0.5,3,138,27.5,3,91.8,16.5,3,1.94,0.11,3,1.94,0.42,3,,,,,,,219,1,,,,,,,0.088947305,0.005860608,0.301830012,0.009558411,-0.011541443,0.000322623,-0.017906025,0.004270019,2.11491593,0.530123973,-0.611204809,0.033122407,-0.353383663,0.029430698,,,-0.655772588,0.011888761,-0.407641388,0.02400554,0,0.016695008
220,16,Gaoruonan,2021,南京农业大学,18,Chi,Asia,118.47,31.62,Temperate,15.7,1072.9,1.25,Silt loam,22.48763,53.51237,24,Medium,13.95022,2.08,Acid,6.01,Legume,rice,Paddy,Conventional,Inorganic,High,270,Incorporated,50,,<5yr,3,10,,,,,,,,,,,,,,,,,,,7.96943,1.31005,3,8.02402,0.65502,3,2.35542,0.06241,3,2.2947,0.05566,3,4.4826,0.44547,3,6.18097,0.41764,3,0.745935,0.182489,3,0.617945,0.078802,3,459,137,3,175,27.6,3,139,53.4,3,93.6,15.4,3,20.6,6.64,3,8.44,1.37,3,6.58,1.36,3,3.01,0.79,3,75.7,26.8,3,95.4,10.4,3,6.11,1.94,3,0.38,0.11,3,,,,,,,220,1,,,,,,,0.006826571,0.011228694,0.321271982,0.004813811,-0.02611694,0.000430135,-0.188239008,0.025371011,-0.964264236,0.03798703,-0.892308767,0.043415071,-0.39544355,0.058219576,,,-0.782094667,0.037201312,0.231300418,0.045740259,-2.777510799,0.061536353
221,17,Gaosongjuan,2018,中国农业大学,19,Chi,Asia,112.39,29.37,Temperate,16.6,1776,1.25,Silt loam,28.00525,53.99475,18,Medium,11.00258,3.54,Alkaline,7.92,Legume,rice,Paddy,Conventional,Inorganic,Low,0,Incorporated,10,,>5yr,6,11,,,,,,,7.38,0.08,3,7.41,0.01,3,,,,,,,50.84,0.88,3,56.67,0.75,3,13.64,1.15,3,14.95,2.5,3,0.57,0.09,3,0.6,0.23,3,2.76,0.2,3,3.17,0.06,3,18411.95904,1.13397E-06,3,22207.51683,1.17031E-06,3,,,,,,,0.028448541,1.53993E-06,3,0.0892997,4.86968E-06,3,16.23454047,3.46561E-06,3,48.39940247,2.48068E-06,3,1.073297209,5.46009E-06,3,8.958184442,1.26587E-06,3,0.155285176,4.96867E-06,3,0.638939886,1.15194E-06,3,,,,,,,221,1,,,0.004056801,3.98E-05,,,0.108561524,0.000158254,0.051293294,0.057291731,0.091704647,0.011690738,0.138500908,0.001869749,0.187430426,2.19E-21,1.143901252,1.97E-09,,,,,1.092346368,1.61E-14,2.121832163,8.63E-12,1.414547103,3.42E-10
222,17,Gaosongjuan,2018,中国农业大学,19,Chi,Asia,112.39,29.37,Temperate,16.6,1776,1.25,Silt loam,28.00525,53.99475,18,Medium,11.00258,3.54,Alkaline,7.92,Legume,rice,Paddy,Conventional,Inorganic,High,300,Incorporated,10,,>5yr,6,11,,,,,,,7.61,0.03,3,7.62,0.02,3,,,,,,,48.41,1.71,3,46.52,1.38,3,16.23,1.25,3,19.3,3.02,3,0.74,0.14,3,0.74,0.22,3,2.88,0.04,3,2.88,0.09,3,24383.7221,1.32709E-06,3,23604.78233,1.20781E-06,3,,,,,,,0.034343931,1.61559E-06,3,0.29514131,1.86565E-06,3,20.54707471,2.48005E-06,3,12.05507731,6.15049E-06,3,1.802893197,2.2291E-06,3,6.750718522,1.26587E-06,3,0.398730998,1.327E-06,3,0.155285176,1.04826E-06,3,,,,,,,222,1,,,0.001313198,7.48E-06,,,-0.039824076,0.000709242,0,0.041392744,0.173243714,0.010138902,0,0.000389821,-0.03246645,1.86E-21,2.151028937,7.51E-10,,,,,-0.533232656,9.16E-14,1.320256241,5.21E-13,-0.943023727,1.89E-11
223,17,Gaosongjuan,2018,中国农业大学,20,Chi,Asia,115.07,28.19,Temperate,16.5,1936,1.29,Clay loam,31.02262,39.97738,29,Medium,11.14641,2.57,Acid,4.65,Legume,rice,Paddy,Conventional,Inorganic,Low,0,Incorporated,10,,>5yr,6,11,,,,,,,5.21,0.12,3,4.87,0.11,3,,,,,,,33.36,0.49,3,40.58,1.61,3,6.76,1.72,3,17.71,1.57,3,18,2.46,3,16.33,1.38,3,1.82,0.08,3,2.14,0.19,3,4315.687602,1.45821E-06,3,6908.917392,1.87495E-06,3,,,,,,,0.001496373,4.01939E-06,3,0.009645617,2.15442E-06,3,0.059377239,1.3974E-06,3,0.329457956,2.60142E-06,3,0.063394269,1.15194E-06,3,1.023858641,1.45821E-06,3,0.023551035,1.20756E-06,3,0.38036452,1.20759E-06,3,,,,,,,223,1,,,-0.067485919,0.000346896,,,0.195917757,0.000596609,-0.097367851,0.008606406,0.963106562,0.024199179,0.161969328,0.003271639,0.470556289,6.26E-20,1.863459435,2.42E-06,,,,,1.713537775,2.05E-10,2.781960287,1.11E-10,2.781960288,8.80E-10
224,17,Gaosongjuan,2018,中国农业大学,20,Chi,Asia,115.07,28.19,Temperate,16.5,1936,1.29,Clay loam,31.02262,39.97738,29,Medium,11.14641,2.57,Acid,4.65,Legume,rice,Paddy,Conventional,Inorganic,High,330,Incorporated,10,,>5yr,6,11,,,,,,,4.85,0.1,3,4.87,0.06,3,,,,,,,34.21,3.11,3,36.26,1.73,3,10.76,0.35,3,11.99,1.9,3,15.28,1.24,3,18.94,1.13,3,1.95,0.17,3,2.06,0.12,3,6902.398038,1.55274E-06,3,10375.28416,1.9971E-06,3,,,,,,,0.006289411,1.61559E-06,3,0.027605779,4.01948E-06,3,0.381671736,5.07996E-06,3,0.028667512,2.36423E-06,3,0.24882843,1.45824E-06,3,0.330194625,1.7748E-05,3,0.03434314,1.39104E-06,3,0.073026418,1.20756E-06,3,,,,,,,224,1,,,0.004115232,0.000192305,,,0.058197206,0.0035136,0.214731304,0.003381728,0.108237414,0.008723114,0.05487661,0.003664536,0.407557562,2.92E-20,1.479157709,2.91E-08,,,,,-2.588796414,2.33E-09,0.282918631,9.74E-10,0.754418976,6.38E-10
225,17,Gaosongjuan,2018,中国农业大学,21,Chi,Asia,117.48,30.66,Temperate,16.1,1550,1.17,Silt loam,27.99281,50.00719,22,Medium,13.62581,1.64,Acid,5.82,Legume,rice,Paddy,Conventional,Inorganic,Low,0,Incorporated,10,,<5yr,3,11,,,,,,,4.81,0.05,3,4.71,0.07,3,,,,,,,20.81,0.06,3,22.51,0.06,3,3.6,0.64,3,4.46,1.29,3,1.56,0.44,3,1.76,0,3,1.75,0.02,3,1.83,0.02,3,18819.14983,1.65386E-06,3,27415.74172,1.55274E-06,3,,,,,,,0.03318104,1.39907E-06,3,0.07444748,1.27107E-06,3,0.041701339,1.21071E-06,3,0.308325894,2.72885E-06,3,0.888812185,1.09888E-06,3,2.755941534,2.12642E-06,3,0.216008082,1.45821E-06,3,0.702133994,1.52862E-06,3,,,,,,,225,1,,,-0.021009176,0.000109645,,,0.078526015,5.14E-06,0.120627988,0.026517642,0.214214921,0.038421122,0.044700179,8.34E-05,0.376242404,3.64E-21,0.808115282,6.90E-10,,,,,2.000624082,3.07E-10,1.13162847,7.08E-13,1.178808437,1.68E-11
226,17,Gaosongjuan,2018,中国农业大学,21,Chi,Asia,117.48,30.66,Temperate,16.1,1550,1.17,Silt loam,27.99281,50.00719,22,Medium,13.62581,1.64,Acid,5.82,Legume,rice,Paddy,Conventional,Inorganic,High,345,Incorporated,10,,<5yr,3,11,,,,,,,4.7,0.06,3,4.65,0.05,3,,,,,,,23.19,0.08,3,22.61,0.06,3,6.04,1.56,3,4.25,0.22,3,2.33,0.78,3,1.87,0.09,3,1.91,0.02,3,1.83,0.01,3,45300.18754,1.70608E-06,3,25698.03995,3.00469E-06,3,,,,,,,0.013289848,1.39904E-06,3,0.052995623,1.95736E-06,3,0.050315292,2.14867E-06,3,0.052376925,2.72879E-06,3,0.018604586,1.04829E-06,3,0.170639669,1.20756E-06,3,0.022466737,1.45821E-06,3,0.07655261,4.3133E-06,3,,,,,,,226,1,,,-0.010695289,9.29E-05,,,-0.025328865,6.31E-06,-0.219929837,0.038127746,-0.351485029,0.023129062,-0.042787275,4.65E-05,-0.56689645,5.03E-21,1.38320889,4.15E-09,,,,,0.040157085,1.51E-09,2.216146025,1.07E-09,1.225942357,2.46E-09
227,17,Gaosongjuan,2018,中国农业大学,22,Chi,Asia,114.08,32.12,Temperate,15.2,2000,1.21,Loam,31.89411,44.10589,24,Medium,13.67268,1.55,Neutral,6.8,Legume,rice,Paddy,Conventional,Inorganic,Low,0,Incorporated,10,,>5yr,6,11,,,,,,,6.15,0.16,4,5.09,0.04,4,,,,,,,22.63,1.31,4,26.15,0.69,4,3.04,0.4,4,6.15,0.66,4,0.86,0.23,4,1.39,0.28,4,1.23,0.06,4,1.43,0.03,4,24859.93564,1.24595E-06,4,38565.59179,1.20754E-06,4,,,,,,,2.561769201,1.15478E-06,4,13.63013006,1.61559E-06,4,55.86245271,2.04842E-06,4,58.1821814,1.46582E-06,4,5.087213916,2.33674E-06,4,21.94320195,2.44951E-06,4,2.629056988,2.33668E-06,4,5.332857758,2.69178E-06,4,,,,,,,227,1,,,-0.189174251,0.000184651,,,0.144572731,0.001011807,0.480126637,0.02802569,0.704594566,0.007207493,0.150660275,0.000704914,0.439102977,8.73E-22,1.671584674,5.43E-14,,,,,0.040686679,4.95E-16,1.461727069,5.59E-14,0.707262037,2.61E-13
228,17,Gaosongjuan,2018,中国农业大学,22,Chi,Asia,114.08,32.12,Temperate,15.2,2000,1.21,Loam,31.89411,44.10589,24,Medium,13.67268,1.55,Neutral,6.8,Legume,rice,Paddy,Conventional,Inorganic,High,225,Incorporated,10,,>5yr,6,11,,,,,,,6.13,0.01,4,5.16,0.07,4,,,,,,,23.69,1.18,4,28.35,0.47,4,4.64,1.9,4,12.36,4.53,4,1.15,0.1,4,1.81,0.19,4,1.23,0.05,4,1.49,0.04,4,27258.37739,1.13423E-06,4,52698.7119,1.13397E-06,4,,,,,,,5.498066647,1.27104E-06,4,8.812517654,1.39904E-06,4,29.90473787,1.1542E-06,4,80.96177108,1.33217E-06,4,8.958184442,1.15194E-06,4,8.545549615,1.52862E-06,4,1.296074601,1.20756E-06,4,1.71984774,1.84595E-06,4,,,,,,,228,1,,,-0.17225817,4.67E-05,,,0.179574012,0.000688972,0.453564903,0.004645159,0.979751086,0.075500484,0.191761951,0.000593286,0.659230112,5.49E-22,0.47177666,1.97E-14,,,,,0.995960156,4.40E-16,-0.047156943,1.21E-14,0.282895605,5.05E-13
229,17,Gaosongjuan,2018,中国农业大学,23,Chi,Asia,113.08,29.23,Temperate,15.5,1755,1.3,Clay loam,31.6175,39.3825,29,High,18.73751,2.4,Acid,5.12,Legume,rice,Paddy,Conventional,Inorganic,Low,0,Incorporated,10,,>5yr,6,11,,,,,,,4.86,0.08,3,4.75,0.1,3,,,,,,,37.69,0.98,3,40.02,1.21,3,7.69,0.58,3,15.79,1.74,3,1.34,0.1,3,1.29,0.06,3,1.76,0.06,3,1.94,0.02,3,12006.04592,1.13397E-06,3,14484.383,1.24624E-06,3,,,,,,,0.387115,2.26032E-06,3,0.007519518,2.26027E-06,3,0.707896883,2.14867E-06,3,0.041866822,3.81329E-06,3,0.52911491,4.52158E-06,3,0.036000622,6.28985E-06,3,0.122670462,1.05655E-05,3,0.092442142,1.52862E-06,3,,,,,,,229,1,,,-0.02289382,0.000238058,,,0.059984522,0.000530077,-0.038027396,0.0025775,0.719456045,0.005943934,0.097374164,0.000422824,0.187660685,5.44E-21,-3.941219766,3.01E-08,,,,,-2.827804762,2.77E-09,-2.687669413,1.02E-08,-0.282918632,2.56E-09
230,17,Gaosongjuan,2018,中国农业大学,23,Chi,Asia,113.08,29.23,Temperate,15.5,1755,1.3,Clay loam,31.6175,39.3825,29,High,18.73751,2.4,Acid,5.12,Legume,rice,Paddy,Conventional,Inorganic,High,360,Incorporated,10,,>5yr,6,11,, ,,,,,4.92,0.08,3,4.97,0.01,3,,,,,,,37.87,1.06,3,36.77,1.38,3,16.33,3,3,14.99,0.84,3,0.86,0.17,3,1.39,0.06,3,1.93,0.03,3,1.9,0.08,3,5815.137659,1.45824E-06,3,11240.87193,1.41319E-06,3,,,,,,,0.004045945,1.27104E-06,3,0.046364972,1.04916E-06,3,0.022572518,1.61291E-06,3,0.103421302,1.86209E-06,3,0.088184042,8.74943E-06,3,0.260843489,1.327E-06,3,0.037738966,4.73991E-06,3,0.314985092,3.74438E-06,3,,,,,,,230,1,,,0.01011131,8.95E-05,,,-0.029476947,0.000730671,0.480126637,0.013646144,-0.085620595,0.012296634,-0.015666117,0.00067149,0.659091957,2.62E-20,2.438829115,3.31E-08,,,,,1.522077808,1.81E-09,1.084494552,3.29E-09,2.121832169,5.31E-09
